cbsa_code,metro_name,city_state,year,quarter,fhfa_index,zillow_price_q,fhfa_qoq,fhfa_yoy,zillow_qoq,zillow_yoy,firms_founded,firms_founded_yoy,hhi_new,top_industry_share_new,industry_count_new,firm_count_total,hhi_stock,top_industry_share_stock,industry_count_stock,share_large_proxy,median_size_mid,firms_founded_yoy_lag1q,hhi_new_lag1q,firms_founded_yoy_lag2q,hhi_new_lag2q,firms_founded_yoy_lag4q,hhi_new_lag4q,firms_founded_yoy_lag8q,hhi_new_lag8q,fhfa_yoy_fwd4q,zillow_yoy_fwd4q,yq,date
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1986,1,64.45,,0.005931012954581,0.0550008184645605,,,8.0,-0.6363636363636364,0.125,0.125,8.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,-0.0526315789473684,0.0679012345679012,1.1428571428571428,0.06,0.1346780449961209,,1986Q1,1986-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1986,2,67.73,,0.0508921644685802,0.0797066794197354,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,-0.6363636363636364,0.125,,,,,,,0.1116196663221615,,1986Q2,1986-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1986,3,69.64,,0.0282002067030857,0.0811985716503649,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,-0.6363636363636364,0.125,,,,,0.1213383113153361,,1986Q3,1986-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1986,4,71.33,,0.024267662263067,0.1133135632901514,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.1277162484228236,,1986Q4,1986-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1987,1,73.13,,0.0252348240571989,0.1346780449961209,,,15.0,-0.2857142857142857,0.0844444444444444,0.1333333333333333,13.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,-0.6363636363636364,0.125,-0.0526315789473684,0.0679012345679012,0.1338711882948176,,1987Q1,1987-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1987,2,75.29,,0.0295364419526871,0.1116196663221615,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,-0.2857142857142857,0.0844444444444444,,,,,,,0.137866914596892,,1987Q2,1987-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1987,3,78.09,,0.0371895338026297,0.1213383113153361,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,-0.2857142857142857,0.0844444444444444,,,,,0.1247278780893839,,1987Q3,1987-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1987,4,80.44,,0.0300934818798821,0.1277162484228236,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.1215813028344108,,1987Q4,1987-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1988,1,82.92,,0.0308304326205868,0.1338711882948176,,,20.0,-0.3333333333333333,0.065,0.1,17.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,-0.2857142857142857,0.0844444444444444,-0.6363636363636364,0.125,0.1199951760733237,,1988Q1,1988-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1988,2,85.67,,0.0331644958996624,0.137866914596892,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,-0.3333333333333333,0.065,,,,,,,0.1062215477996963,,1988Q2,1988-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1988,3,87.83,,0.0252130267304773,0.1247278780893839,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,-0.3333333333333333,0.065,,,,,0.1037231014459751,,1988Q3,1988-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1988,4,90.22,,0.0272116588864852,0.1215813028344108,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.0915539791620483,,1988Q4,1988-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1989,1,92.87,,0.0293726446464199,0.1199951760733237,,,21.0,0.1666666666666667,0.0702947845804988,0.1428571428571428,17.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,-0.3333333333333333,0.065,-0.2857142857142857,0.0844444444444444,0.0783891461182297,,1989Q1,1989-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1989,2,94.77,,0.0204587057176697,0.1062215477996963,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,0.1666666666666667,0.0702947845804988,,,,,,,0.0657381027751398,,1989Q2,1989-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1989,3,96.94,,0.0228975414160599,0.1037231014459751,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,0.1666666666666667,0.0702947845804988,,,,,0.0336290488962245,,1989Q3,1989-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1989,4,98.48,,0.0158861151227565,0.0915539791620483,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.020816409423233,,1989Q4,1989-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1990,1,100.15,,0.0169577579203898,0.0783891461182297,,,24.0,2.0,0.0694444444444444,0.125,18.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,0.1666666666666667,0.0702947845804988,-0.3333333333333333,0.065,0.0102845731402896,,1990Q1,1990-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1990,2,101.0,,0.0084872690963553,0.0657381027751398,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,2.0,0.0694444444444444,,,,,,,0.0136633663366336,,1990Q2,1990-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1990,3,100.2,,-0.0079207920792079,0.0336290488962245,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,2.0,0.0694444444444444,,,,,0.0133732534930139,,1990Q3,1990-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1990,4,100.53,,0.0032934131736526,0.020816409423233,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.0324281309061971,,1990Q4,1990-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1991,1,101.18,,0.0064657316224012,0.0102845731402896,,,20.0,0.3333333333333332,0.065,0.15,18.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,2.0,0.0694444444444444,0.1666666666666667,0.0702947845804988,0.0344929828029254,,1991Q1,1991-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1991,2,102.38,,0.0118600513935558,0.0136633663366336,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,0.3333333333333332,0.065,,,,,,,0.0137722211369408,,1991Q2,1991-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1991,3,101.54,,-0.008204727485837,0.0133732534930139,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,0.3333333333333332,0.065,,,,,0.0291510734685838,,1991Q3,1991-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1991,4,103.79,,0.0221587551703761,0.0324281309061971,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.0063589941227477,,1991Q4,1991-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1992,1,104.67,,0.0084786588303304,0.0344929828029254,,,20.0,0.0,0.0692520775623268,0.1052631578947368,16.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,0.3333333333333332,0.065,2.0,0.0694444444444444,-0.0059233782363619,,1992Q1,1992-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1992,2,103.79,,-0.0084073755612877,0.0137722211369408,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,0.0,0.0692520775623268,,,,,,,0.0028904518739762,,1992Q2,1992-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1992,3,104.5,,0.0068407361017437,0.0291510734685838,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,0.0,0.0692520775623268,,,,,0.0001913875598085,,1992Q3,1992-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1992,4,104.45,,-0.0004784688995215,0.0063589941227477,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.0050741981809478,,1992Q4,1992-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1993,1,104.05,,-0.0038295835327908,-0.0059233782363619,,,20.0,-0.0476190476190476,0.085,0.15,14.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,0.0,0.0692520775623268,0.3333333333333332,0.065,0.011340701585776,,1993Q1,1993-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1993,2,104.09,,0.0003844305622298,0.0028904518739762,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,-0.0476190476190476,0.085,,,,,,,-0.0095110000960707,,1993Q2,1993-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1993,3,104.52,,0.0041310404457679,0.0001913875598085,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,-0.0476190476190476,0.085,,,,,-0.0271718331419823,,1993Q3,1993-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1993,4,104.98,,0.0044010715652507,0.0050741981809478,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,-0.0468660697275671,,1993Q4,1993-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1994,1,105.23,,0.0023814059820919,0.011340701585776,,,20.0,-0.1666666666666666,0.055,0.1,19.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,-0.0476190476190476,0.085,0.0,0.0692520775623268,-0.0497006557065475,,1994Q1,1994-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1994,2,103.1,,-0.0202413760334506,-0.0095110000960707,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,-0.1666666666666666,0.055,,,,,,,-0.0223084384093112,,1994Q2,1994-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1994,3,101.68,,-0.0137730358874877,-0.0271718331419823,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,-0.1666666666666666,0.055,,,,,0.0153422501966953,,1994Q3,1994-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1994,4,100.06,,-0.0159323367427223,-0.0468660697275671,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.0412752348590845,,1994Q4,1994-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1995,1,100.0,,-0.0005996402158704,-0.0497006557065475,,,12.0,-0.4,0.0972222222222222,0.1666666666666666,11.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,-0.1666666666666666,0.055,-0.0476190476190476,0.085,0.0573000000000001,,1995Q1,1995-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1995,2,100.8,,0.008,-0.0223084384093112,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,-0.4,0.0972222222222222,,,,,,,0.0303571428571429,,1995Q2,1995-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1995,3,103.24,,0.0242063492063491,0.0153422501966953,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,-0.4,0.0972222222222222,,,,,-0.0035838822161952,,1995Q3,1995-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1995,4,104.19,,0.0092018597442851,0.0412752348590845,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,-0.0022075055187638,,1995Q4,1995-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1996,1,105.73,,0.0147806891256359,0.0573000000000001,,,34.0,0.7,0.0501730103806228,0.088235294117647,25.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,-0.4,0.0972222222222222,-0.1666666666666666,0.055,-0.0182540433178852,,1996Q1,1996-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1996,2,103.86,,-0.0176865601059302,0.0303571428571429,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,0.7,0.0501730103806228,,,,,,,-0.0052955902176006,,1996Q2,1996-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1996,3,102.87,,-0.009532062391681,-0.0035838822161952,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,0.7,0.0501730103806228,,,,,0.0090405365995915,,1996Q3,1996-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1996,4,103.96,,0.0105958977350051,-0.0022075055187638,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,-0.0016352443247401,,1996Q4,1996-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1997,1,103.8,,-0.0015390534821084,-0.0182540433178852,,,28.0,0.3999999999999999,0.0561224489795918,0.1071428571428571,21.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,0.7,0.0501730103806228,-0.4,0.0972222222222222,0.0263005780346821,,1997Q1,1997-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1997,2,103.31,,-0.0047206165703275,-0.0052955902176006,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,0.3999999999999999,0.0561224489795918,,,,,,,0.0298131836221082,,1997Q2,1997-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1997,3,103.8,,0.0047430064853353,0.0090405365995915,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,0.3999999999999999,0.0561224489795918,,,,,0.0288053949903661,,1997Q3,1997-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1997,4,103.79,,-9.633911368012173e-05,-0.0016352443247401,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.0403699778398689,,1997Q4,1997-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1998,1,106.53,,0.0263994604489834,0.0263005780346821,,,25.0,0.25,0.0656,0.12,18.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,0.3999999999999999,0.0561224489795918,0.7,0.0501730103806228,0.0255327137895429,,1998Q1,1998-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1998,2,106.39,,-0.0013141837979911,0.0298131836221082,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,0.25,0.0656,,,,,,,0.0243443932700442,,1998Q2,1998-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1998,3,106.79,,0.0037597518563774,0.0288053949903661,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,0.25,0.0656,,,,,0.0294971439273339,,1998Q3,1998-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1998,4,107.98,,0.0111433654836594,0.0403699778398689,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.0299129468420076,,1998Q4,1998-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1999,1,109.25,,0.0117614373032042,0.0255327137895429,,,37.0,2.0833333333333335,0.0635500365230095,0.1351351351351351,23.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,0.25,0.0656,0.3999999999999999,0.0561224489795918,0.036979405034325,,1999Q1,1999-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1999,2,108.98,,-0.0024713958810068,0.0243443932700442,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,2.0833333333333335,0.0635500365230095,,,,,,,0.0575334923839236,,1999Q2,1999-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1999,3,109.94,,0.0088089557717012,0.0294971439273339,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,2.0833333333333335,0.0635500365230095,,,,,0.0702201200654901,,1999Q3,1999-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",1999,4,111.21,,0.0115517555030015,0.0299129468420076,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.0745436561460302,,1999Q4,1999-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2000,1,113.29,,0.0187033540149268,0.036979405034325,,,33.0,-0.0294117647058823,0.0541781450872359,0.1212121212121212,23.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,2.0833333333333335,0.0635500365230095,0.25,0.0656,0.0845617441963102,,2000Q1,2000-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2000,2,115.25,,0.0173007326330654,0.0575334923839236,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,-0.0294117647058823,0.0541781450872359,,,,,,,0.0920607375271149,,2000Q2,2000-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2000,3,117.66,,0.0209110629067243,0.0702201200654901,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,-0.0294117647058823,0.0541781450872359,,,,,0.0968043515213328,,2000Q3,2000-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2000,4,119.5,,0.0156382797892231,0.0745436561460302,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.1053556485355649,,2000Q4,2000-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2001,1,122.87,,0.0282008368200836,0.0845617441963102,,,40.0,0.4285714285714286,0.045,0.075,27.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,-0.0294117647058823,0.0541781450872359,2.0833333333333335,0.0635500365230095,0.1015707658500852,,2001Q1,2001-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2001,2,125.86,,0.024334662651583,0.0920607375271149,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,0.4285714285714286,0.045,,,,,,,0.1075798506276815,,2001Q2,2001-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2001,3,129.05,,0.0253456221198158,0.0968043515213328,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,0.4285714285714286,0.045,,,,,0.1190236342502903,,2001Q3,2001-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2001,4,132.09,,0.0235567609453699,0.1053556485355649,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.1191611779847074,,2001Q4,2001-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2002,1,135.35,,0.0246801423272011,0.1015707658500852,,,31.0,0.24,0.0697190426638918,0.1612903225806451,21.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,0.4285714285714286,0.045,-0.0294117647058823,0.0541781450872359,0.1170299224233468,,2002Q1,2002-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2002,2,139.4,,0.0299224233468784,0.1075798506276815,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,0.24,0.0697190426638918,,,,,,,0.1111908177905307,,2002Q2,2002-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2002,3,144.41,,0.0359397417503586,0.1190236342502903,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,0.24,0.0697190426638918,,,,,0.1118343605013503,,2002Q3,2002-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2002,4,147.83,,0.0236825704591094,0.1191611779847074,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.1423256443211797,,2002Q4,2002-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2003,1,151.19,,0.022728810119732,0.1170299224233468,,,54.0,0.4594594594594594,0.0438957475994513,0.0925925925925925,33.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,0.24,0.0697190426638918,0.4285714285714286,0.045,0.1586745155102851,,2003Q1,2003-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2003,2,154.9,,0.0245386599642833,0.1111908177905307,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,0.4594594594594594,0.0438957475994513,,,,,,,0.1874757908327953,,2003Q2,2003-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2003,3,160.56,,0.0365397030342156,0.1118343605013503,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,0.4594594594594594,0.0438957475994513,,,,,0.2357374190333832,,2003Q3,2003-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2003,4,168.87,,0.0517563527653213,0.1423256443211797,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.2258542073784566,,2003Q4,2003-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2004,1,175.18,,0.0373660211997395,0.1586745155102851,,,43.0,0.303030303030303,0.0416441319632233,0.0697674418604651,30.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,0.4594594594594594,0.0438957475994513,0.24,0.0697190426638918,0.2392967233702476,,2004Q1,2004-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2004,2,183.94,,0.0500057084142024,0.1874757908327953,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,0.303030303030303,0.0416441319632233,,,,,,,0.2570947047950418,,2004Q2,2004-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2004,3,198.41,,0.0786669566162878,0.2357374190333832,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,0.303030303030303,0.0416441319632233,,,,,0.2388488483443376,,2004Q3,2004-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2004,4,207.01,,0.043344589486417,0.2258542073784566,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.252741413458287,,2004Q4,2004-12-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2005,1,217.1,,0.0487416066856674,0.2392967233702476,,,28.0,-0.3,0.0459183673469387,0.0714285714285714,24.0,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,0.303030303030303,0.0416441319632233,0.4594594594594594,0.0438957475994513,0.2284200829111009,,2005Q1,2005-03-31 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2005,2,231.23,,0.0650852141870106,0.2570947047950418,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,-0.3,0.0459183673469387,,,,,,,0.183713186005276,,2005Q2,2005-06-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2005,3,245.8,,0.0630108549928643,0.2388488483443376,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,-0.3,0.0459183673469387,,,,,0.1332384052074857,,2005Q3,2005-09-30 23:59:59.999999999
47764,"Washington, DC-MD (MSAD)","Washington, DC-MD (MSAD)",2005,4,259.33,,0.0550447518307566,0.252741413458287,,,,,,,,2099.0,0.023199986054227,0.0804597701149425,159.0,0.1495950452596474,125.5,,,,,,,,,0.0938572475224619,,2005Q4,2005-12-31 23:59:59.999999999
